Id,ActivityHour,StepTotal
2873212765,2016-05-03 09:00:00,754
2873212765,2016-05-03 10:00:00,353
2873212765,2016-05-03 11:00:00,291
2873212765,2016-05-04 00:00:00,778
2873212765,2016-05-03 13:00:00,766
2873212765,2016-05-03 14:00:00,111
2873212765,2016-05-03 15:00:00,46
2873212765,2016-05-03 16:00:00,227
2873212765,2016-05-03 17:00:00,358
2873212765,2016-05-03 18:00:00,705
2873212765,2016-05-03 19:00:00,63
2873212765,2016-05-03 20:00:00,170
2873212765,2016-05-03 21:00:00,249
2873212765,2016-05-03 22:00:00,0
2873212765,2016-05-03 23:00:00,0
2873212765,2016-05-04 12:00:00,0
2873212765,2016-05-04 01:00:00,0
2873212765,2016-05-04 02:00:00,0
2873212765,2016-05-04 03:00:00,0
2873212765,2016-05-04 04:00:00,0
2873212765,2016-05-04 05:00:00,348
2873212765,2016-05-04 06:00:00,221
2873212765,2016-05-04 07:00:00,735
2873212765,2016-05-04 08:00:00,702
2873212765,2016-05-04 09:00:00,680
2873212765,2016-05-04 10:00:00,747
2873212765,2016-05-04 11:00:00,490
2873212765,2016-05-05 00:00:00,649
2873212765,2016-05-04 13:00:00,615
2873212765,2016-05-04 14:00:00,211
2873212765,2016-05-04 15:00:00,203
2873212765,2016-05-04 16:00:00,671
2873212765,2016-05-04 17:00:00,1050
2873212765,2016-05-04 18:00:00,71
2873212765,2016-05-04 19:00:00,183
2873212765,2016-05-04 20:00:00,167
2873212765,2016-05-04 21:00:00,109
2873212765,2016-05-04 22:00:00,426
2873212765,2016-05-04 23:00:00,0
2873212765,2016-05-05 12:00:00,0
2873212765,2016-05-05 01:00:00,0
2873212765,2016-05-05 02:00:00,0
2873212765,2016-05-05 03:00:00,0
2873212765,2016-05-05 04:00:00,0
2873212765,2016-05-05 05:00:00,0
2873212765,2016-05-05 06:00:00,135
2873212765,2016-05-05 07:00:00,1227
2873212765,2016-05-05 08:00:00,253
2873212765,2016-05-05 09:00:00,1252
2873212765,2016-05-05 10:00:00,1758
2873212765,2016-05-05 11:00:00,331
2873212765,2016-05-06 00:00:00,211
2873212765,2016-05-05 13:00:00,369
2873212765,2016-05-05 14:00:00,451
2873212765,2016-05-05 15:00:00,1107
2873212765,2016-05-05 16:00:00,616
2873212765,2016-05-05 17:00:00,61
2873212765,2016-05-05 18:00:00,223
2873212765,2016-05-05 19:00:00,142
2873212765,2016-05-05 20:00:00,0
2873212765,2016-05-05 21:00:00,178
2873212765,2016-05-05 22:00:00,0
2873212765,2016-05-05 23:00:00,0
2873212765,2016-05-06 12:00:00,0
2873212765,2016-05-06 01:00:00,0
2873212765,2016-05-06 02:00:00,0
2873212765,2016-05-06 03:00:00,0
2873212765,2016-05-06 04:00:00,0
2873212765,2016-05-06 05:00:00,162
2873212765,2016-05-06 06:00:00,70
2873212765,2016-05-06 07:00:00,812
2873212765,2016-05-06 08:00:00,768
2873212765,2016-05-06 09:00:00,894
2873212765,2016-05-06 10:00:00,861
2873212765,2016-05-06 11:00:00,595
2873212765,2016-05-07 00:00:00,553
2873212765,2016-05-06 13:00:00,718
2873212765,2016-05-06 14:00:00,94
2873212765,2016-05-06 15:00:00,230
2873212765,2016-05-06 16:00:00,664
2873212765,2016-05-06 17:00:00,300
2873212765,2016-05-06 18:00:00,79
2873212765,2016-05-06 19:00:00,113
2873212765,2016-05-06 20:00:00,69
2873212765,2016-05-06 21:00:00,0
2873212765,2016-05-06 22:00:00,0
2873212765,2016-05-06 23:00:00,81
2873212765,2016-05-07 12:00:00,0
2873212765,2016-05-07 01:00:00,0
2873212765,2016-05-07 02:00:00,0
2873212765,2016-05-07 03:00:00,0
2873212765,2016-05-07 04:00:00,0
2873212765,2016-05-07 05:00:00,0
2873212765,2016-05-07 06:00:00,0
2873212765,2016-05-07 07:00:00,2599
2873212765,2016-05-07 08:00:00,1848
2873212765,2016-05-07 09:00:00,192
2873212765,2016-05-07 10:00:00,0
2873212765,2016-05-07 11:00:00,0
2873212765,2016-05-08 00:00:00,0
2873212765,2016-05-07 13:00:00,0
2873212765,2016-05-07 14:00:00,0
2873212765,2016-05-07 15:00:00,0
2873212765,2016-05-07 16:00:00,0
2873212765,2016-05-07 17:00:00,0
2873212765,2016-05-07 18:00:00,0
2873212765,2016-05-07 19:00:00,0
2873212765,2016-05-07 20:00:00,0
2873212765,2016-05-07 21:00:00,219
2873212765,2016-05-07 22:00:00,55
2873212765,2016-05-07 23:00:00,27
2873212765,2016-05-08 12:00:00,0
2873212765,2016-05-08 01:00:00,0
2873212765,2016-05-08 02:00:00,0
2873212765,2016-05-08 03:00:00,0
2873212765,2016-05-08 04:00:00,0
2873212765,2016-05-08 05:00:00,0
2873212765,2016-05-08 06:00:00,0
2873212765,2016-05-08 07:00:00,2768
2873212765,2016-05-08 08:00:00,1932
2873212765,2016-05-08 09:00:00,498
2873212765,2016-05-08 10:00:00,446
2873212765,2016-05-08 11:00:00,427
2873212765,2016-05-09 00:00:00,337
2873212765,2016-05-08 13:00:00,196
2873212765,2016-05-08 14:00:00,125
2873212765,2016-05-08 15:00:00,11
2873212765,2016-05-08 16:00:00,694
2873212765,2016-05-08 17:00:00,335
2873212765,2016-05-08 18:00:00,263
2873212765,2016-05-08 19:00:00,28
2873212765,2016-05-08 20:00:00,0
2873212765,2016-05-08 21:00:00,108
2873212765,2016-05-08 22:00:00,0
2873212765,2016-05-08 23:00:00,0
2873212765,2016-05-09 12:00:00,0
2873212765,2016-05-09 01:00:00,0
2873212765,2016-05-09 02:00:00,0
2873212765,2016-05-09 03:00:00,0
2873212765,2016-05-09 04:00:00,0
2873212765,2016-05-09 05:00:00,163
2873212765,2016-05-09 06:00:00,193
2873212765,2016-05-09 07:00:00,895
2873212765,2016-05-09 08:00:00,1116
2873212765,2016-05-09 09:00:00,519
2873212765,2016-05-09 10:00:00,973
2873212765,2016-05-09 11:00:00,428
2873212765,2016-05-10 00:00:00,1149
2873212765,2016-05-09 13:00:00,816
2873212765,2016-05-09 14:00:00,125
2873212765,2016-05-09 15:00:00,273
2873212765,2016-05-09 16:00:00,655
2873212765,2016-05-09 17:00:00,121
2873212765,2016-05-09 18:00:00,137
2873212765,2016-05-09 19:00:00,97
2873212765,2016-05-09 20:00:00,0
2873212765,2016-05-09 21:00:00,66
2873212765,2016-05-09 22:00:00,0
2873212765,2016-05-09 23:00:00,0
2873212765,2016-05-10 12:00:00,0
2873212765,2016-05-10 01:00:00,0
2873212765,2016-05-10 02:00:00,0
2873212765,2016-05-10 03:00:00,0
2873212765,2016-05-10 04:00:00,0
2873212765,2016-05-10 05:00:00,200
2873212765,2016-05-10 06:00:00,32
2873212765,2016-05-10 07:00:00,1072
2873212765,2016-05-10 08:00:00,973
2873212765,2016-05-10 09:00:00,1021
2873212765,2016-05-10 10:00:00,783
2873212765,2016-05-10 11:00:00,273
2873212765,2016-05-11 00:00:00,1005
2873212765,2016-05-10 13:00:00,800
2873212765,2016-05-10 14:00:00,146
2873212765,2016-05-10 15:00:00,85
2873212765,2016-05-10 16:00:00,312
2873212765,2016-05-10 17:00:00,240
2873212765,2016-05-10 18:00:00,637
2873212765,2016-05-10 19:00:00,398
2873212765,2016-05-10 20:00:00,184
2873212765,2016-05-10 21:00:00,114
2873212765,2016-05-10 22:00:00,0
2873212765,2016-05-10 23:00:00,0
2873212765,2016-05-11 12:00:00,0
2873212765,2016-05-11 01:00:00,0
2873212765,2016-05-11 02:00:00,0
2873212765,2016-05-11 03:00:00,0
2873212765,2016-05-11 04:00:00,0
2873212765,2016-05-11 05:00:00,402
2873212765,2016-05-11 06:00:00,20
2873212765,2016-05-11 07:00:00,536
2873212765,2016-05-11 08:00:00,902
2873212765,2016-05-11 09:00:00,780
2873212765,2016-05-11 10:00:00,750
2873212765,2016-05-11 11:00:00,458
2873212765,2016-05-12 00:00:00,582
2873212765,2016-05-11 13:00:00,680
2873212765,2016-05-11 14:00:00,45
2873212765,2016-05-11 15:00:00,238
2873212765,2016-05-11 16:00:00,314
2873212765,2016-05-11 17:00:00,79
2873212765,2016-05-11 18:00:00,292
2873212765,2016-05-11 19:00:00,36
2873212765,2016-05-11 20:00:00,203
2873212765,2016-05-11 21:00:00,0
2873212765,2016-05-11 22:00:00,123
2873212765,2016-05-11 23:00:00,0
2873212765,2016-05-12 12:00:00,0
2873212765,2016-05-12 01:00:00,0
2873212765,2016-05-12 02:00:00,0
2873212765,2016-05-12 03:00:00,0
2873212765,2016-05-12 04:00:00,0
2873212765,2016-05-12 05:00:00,0
2873212765,2016-05-12 06:00:00,383
2873212765,2016-05-12 07:00:00,1162
2873212765,2016-05-12 08:00:00,694
2873212765,2016-05-12 09:00:00,1086
2873212765,2016-05-12 10:00:00,1226
2873212765,2016-05-12 11:00:00,437
2873212765,2016-05-13 00:00:00,248
2873212765,2016-05-12 13:00:00,788
2873212765,2016-05-12 14:00:00,784
2873212765,2016-05-12 15:00:00,667
3372868164,2016-04-12 12:00:00,0
3372868164,2016-04-12 01:00:00,0
3372868164,2016-04-12 02:00:00,0
3372868164,2016-04-12 03:00:00,0
3372868164,2016-04-12 04:00:00,0
3372868164,2016-04-12 05:00:00,0
3372868164,2016-04-12 06:00:00,95
3372868164,2016-04-12 07:00:00,46
3372868164,2016-04-12 08:00:00,345
3372868164,2016-04-12 09:00:00,548
3372868164,2016-04-12 10:00:00,267
3372868164,2016-04-12 11:00:00,290
3372868164,2016-04-13 00:00:00,129
3372868164,2016-04-12 13:00:00,383
3372868164,2016-04-12 14:00:00,479
3372868164,2016-04-12 15:00:00,314
3372868164,2016-04-12 16:00:00,302
3372868164,2016-04-12 17:00:00,238
3372868164,2016-04-12 18:00:00,271
3372868164,2016-04-12 19:00:00,285
3372868164,2016-04-12 20:00:00,316
3372868164,2016-04-12 21:00:00,310
3372868164,2016-04-12 22:00:00,129
3372868164,2016-04-12 23:00:00,0
3372868164,2016-04-13 12:00:00,14
3372868164,2016-04-13 01:00:00,0
3372868164,2016-04-13 02:00:00,0
3372868164,2016-04-13 03:00:00,0
3372868164,2016-04-13 04:00:00,0
3372868164,2016-04-13 05:00:00,0
3372868164,2016-04-13 06:00:00,0
3372868164,2016-04-13 07:00:00,55
3372868164,2016-04-13 08:00:00,237
3372868164,2016-04-13 09:00:00,605
3372868164,2016-04-13 10:00:00,2185
3372868164,2016-04-13 11:00:00,373
3372868164,2016-04-14 00:00:00,1449
3372868164,2016-04-13 13:00:00,675
3372868164,2016-04-13 14:00:00,1481
3372868164,2016-04-13 15:00:00,541
3372868164,2016-04-13 16:00:00,478
3372868164,2016-04-13 17:00:00,423
3372868164,2016-04-13 18:00:00,428
3372868164,2016-04-13 19:00:00,469
3372868164,2016-04-13 20:00:00,272
3372868164,2016-04-13 21:00:00,30
3372868164,2016-04-13 22:00:00,0
3372868164,2016-04-13 23:00:00,0
3372868164,2016-04-14 12:00:00,0
3372868164,2016-04-14 01:00:00,0
3372868164,2016-04-14 02:00:00,0
3372868164,2016-04-14 03:00:00,0
3372868164,2016-04-14 04:00:00,0
3372868164,2016-04-14 05:00:00,41
3372868164,2016-04-14 06:00:00,157
3372868164,2016-04-14 07:00:00,386
3372868164,2016-04-14 08:00:00,737
3372868164,2016-04-14 09:00:00,431
3372868164,2016-04-14 10:00:00,792
3372868164,2016-04-14 11:00:00,1549
3372868164,2016-04-15 00:00:00,130
3372868164,2016-04-14 13:00:00,631
3372868164,2016-04-14 14:00:00,810
3372868164,2016-04-14 15:00:00,402
3372868164,2016-04-14 16:00:00,298
3372868164,2016-04-14 17:00:00,218
3372868164,2016-04-14 18:00:00,576
3372868164,2016-04-14 19:00:00,1372
3372868164,2016-04-14 20:00:00,237
3372868164,2016-04-14 21:00:00,51
3372868164,2016-04-14 22:00:00,26
3372868164,2016-04-14 23:00:00,0
3372868164,2016-04-15 12:00:00,0
3372868164,2016-04-15 01:00:00,0
3372868164,2016-04-15 02:00:00,0
3372868164,2016-04-15 03:00:00,0
3372868164,2016-04-15 04:00:00,0
3372868164,2016-04-15 05:00:00,0
3372868164,2016-04-15 06:00:00,0
3372868164,2016-04-15 07:00:00,0
3372868164,2016-04-15 08:00:00,243
3372868164,2016-04-15 09:00:00,499
3372868164,2016-04-15 10:00:00,248
3372868164,2016-04-15 11:00:00,1180
3372868164,2016-04-16 00:00:00,695
3372868164,2016-04-15 13:00:00,268
3372868164,2016-04-15 14:00:00,0
3372868164,2016-04-15 15:00:00,927
3372868164,2016-04-15 16:00:00,578
3372868164,2016-04-15 17:00:00,489
3372868164,2016-04-15 18:00:00,836
3372868164,2016-04-15 19:00:00,869
3372868164,2016-04-15 20:00:00,445
3372868164,2016-04-15 21:00:00,174
3372868164,2016-04-15 22:00:00,0
3372868164,2016-04-15 23:00:00,0
3372868164,2016-04-16 12:00:00,0
3372868164,2016-04-16 01:00:00,0
3372868164,2016-04-16 02:00:00,0
3372868164,2016-04-16 03:00:00,0
3372868164,2016-04-16 04:00:00,0
3372868164,2016-04-16 05:00:00,222
3372868164,2016-04-16 06:00:00,94
3372868164,2016-04-16 07:00:00,846
3372868164,2016-04-16 08:00:00,1018
3372868164,2016-04-16 09:00:00,405
3372868164,2016-04-16 10:00:00,833
3372868164,2016-04-16 11:00:00,538
3372868164,2016-04-17 00:00:00,473
3372868164,2016-04-16 13:00:00,344
3372868164,2016-04-16 14:00:00,804
3372868164,2016-04-16 15:00:00,427
3372868164,2016-04-16 16:00:00,50
3372868164,2016-04-16 17:00:00,241
3372868164,2016-04-16 18:00:00,0
3372868164,2016-04-16 19:00:00,197
3372868164,2016-04-16 20:00:00,367
3372868164,2016-04-16 21:00:00,46
3372868164,2016-04-16 22:00:00,0
3372868164,2016-04-16 23:00:00,0
3372868164,2016-04-17 12:00:00,37
3372868164,2016-04-17 01:00:00,0
3372868164,2016-04-17 02:00:00,0
3372868164,2016-04-17 03:00:00,0
3372868164,2016-04-17 04:00:00,0
3372868164,2016-04-17 05:00:00,0
3372868164,2016-04-17 06:00:00,51
3372868164,2016-04-17 07:00:00,588
3372868164,2016-04-17 08:00:00,803
3372868164,2016-04-17 09:00:00,103
3372868164,2016-04-17 10:00:00,79
3372868164,2016-04-17 11:00:00,380
3372868164,2016-04-18 00:00:00,570
3372868164,2016-04-17 13:00:00,129
3372868164,2016-04-17 14:00:00,563
3372868164,2016-04-17 15:00:00,2478
3372868164,2016-04-17 16:00:00,154
3372868164,2016-04-17 17:00:00,442
3372868164,2016-04-17 18:00:00,382
3372868164,2016-04-17 19:00:00,734
3372868164,2016-04-17 20:00:00,668
3372868164,2016-04-17 21:00:00,30
3372868164,2016-04-17 22:00:00,8
3372868164,2016-04-17 23:00:00,0
3372868164,2016-04-18 12:00:00,7
3372868164,2016-04-18 01:00:00,0
3372868164,2016-04-18 02:00:00,0
3372868164,2016-04-18 03:00:00,0
3372868164,2016-04-18 04:00:00,0
3372868164,2016-04-18 05:00:00,86
3372868164,2016-04-18 06:00:00,86
3372868164,2016-04-18 07:00:00,34
3372868164,2016-04-18 08:00:00,554
3372868164,2016-04-18 09:00:00,552
3372868164,2016-04-18 10:00:00,2269
3372868164,2016-04-18 11:00:00,313
3372868164,2016-04-19 00:00:00,185
3372868164,2016-04-18 13:00:00,0
3372868164,2016-04-18 14:00:00,415
3372868164,2016-04-18 15:00:00,412
3372868164,2016-04-18 16:00:00,492
3372868164,2016-04-18 17:00:00,275
3372868164,2016-04-18 18:00:00,447
3372868164,2016-04-18 19:00:00,342
3372868164,2016-04-18 20:00:00,329
3372868164,2016-04-18 21:00:00,0
3372868164,2016-04-18 22:00:00,0
3372868164,2016-04-18 23:00:00,0
3372868164,2016-04-19 12:00:00,0
3372868164,2016-04-19 01:00:00,0
3372868164,2016-04-19 02:00:00,0
3372868164,2016-04-19 03:00:00,0
3372868164,2016-04-19 04:00:00,0
3372868164,2016-04-19 05:00:00,0
3372868164,2016-04-19 06:00:00,0
3372868164,2016-04-19 07:00:00,131
3372868164,2016-04-19 08:00:00,113
3372868164,2016-04-19 09:00:00,357
3372868164,2016-04-19 10:00:00,380
3372868164,2016-04-19 11:00:00,628
3372868164,2016-04-20 00:00:00,294
3372868164,2016-04-19 13:00:00,497
3372868164,2016-04-19 14:00:00,1002
3372868164,2016-04-19 15:00:00,352
3372868164,2016-04-19 16:00:00,162
3372868164,2016-04-19 17:00:00,1118
3372868164,2016-04-19 18:00:00,1048
3372868164,2016-04-19 19:00:00,767
3372868164,2016-04-19 20:00:00,54
3372868164,2016-04-19 21:00:00,401
3372868164,2016-04-19 22:00:00,184
3372868164,2016-04-19 23:00:00,223
3372868164,2016-04-20 12:00:00,0
3372868164,2016-04-20 01:00:00,0
3372868164,2016-04-20 02:00:00,0
3372868164,2016-04-20 03:00:00,0
3372868164,2016-04-20 04:00:00,0
3372868164,2016-04-20 05:00:00,0
3372868164,2016-04-20 06:00:00,0
3372868164,2016-04-20 07:00:00,47
3372868164,2016-04-20 08:00:00,410
3372868164,2016-04-20 09:00:00,559
3372868164,2016-04-20 10:00:00,169
3372868164,2016-04-20 11:00:00,55
3372868164,2016-04-21 00:00:00,260
3372868164,2016-04-20 13:00:00,142
3372868164,2016-04-20 14:00:00,1549
3372868164,2016-04-20 15:00:00,181
3372868164,2016-04-20 16:00:00,721
3372868164,2016-04-20 17:00:00,200
3372868164,2016-04-20 18:00:00,43
3372868164,2016-04-20 19:00:00,106
3372868164,2016-04-20 20:00:00,411
3372868164,2016-04-20 21:00:00,14
3372868164,2016-04-20 22:00:00,13
3372868164,2016-04-20 23:00:00,0
3372868164,2016-04-21 12:00:00,0
3372868164,2016-04-21 01:00:00,0
3372868164,2016-04-21 02:00:00,0
3372868164,2016-04-21 03:00:00,0
3372868164,2016-04-21 04:00:00,0
3372868164,2016-04-21 05:00:00,237
3372868164,2016-04-21 06:00:00,196
3372868164,2016-04-21 07:00:00,224
3372868164,2016-04-21 08:00:00,746
3372868164,2016-04-21 09:00:00,435
3372868164,2016-04-21 10:00:00,1565
3372868164,2016-04-21 11:00:00,1645
3372868164,2016-04-22 00:00:00,98
3372868164,2016-04-21 13:00:00,319
3372868164,2016-04-21 14:00:00,406
3372868164,2016-04-21 15:00:00,384
3372868164,2016-04-21 16:00:00,134
3372868164,2016-04-21 17:00:00,47
3372868164,2016-04-21 18:00:00,605
3372868164,2016-04-21 19:00:00,1239
3372868164,2016-04-21 20:00:00,495
3372868164,2016-04-21 21:00:00,12
3372868164,2016-04-21 22:00:00,70
3372868164,2016-04-21 23:00:00,0
3372868164,2016-04-22 12:00:00,0
3372868164,2016-04-22 01:00:00,0
3372868164,2016-04-22 02:00:00,0
3372868164,2016-04-22 03:00:00,0
3372868164,2016-04-22 04:00:00,0
3372868164,2016-04-22 05:00:00,0
3372868164,2016-04-22 06:00:00,0
3372868164,2016-04-22 07:00:00,0
3372868164,2016-04-22 08:00:00,99
3372868164,2016-04-22 09:00:00,273
3372868164,2016-04-22 10:00:00,541
3372868164,2016-04-22 11:00:00,46
3372868164,2016-04-23 00:00:00,0
3372868164,2016-04-22 13:00:00,296
3372868164,2016-04-22 14:00:00,239
3372868164,2016-04-22 15:00:00,577
3372868164,2016-04-22 16:00:00,302
3372868164,2016-04-22 17:00:00,110
3372868164,2016-04-22 18:00:00,831
3372868164,2016-04-22 19:00:00,240
3372868164,2016-04-22 20:00:00,137
3372868164,2016-04-22 21:00:00,28
3372868164,2016-04-22 22:00:00,44
3372868164,2016-04-22 23:00:00,80
3372868164,2016-04-23 12:00:00,0
3372868164,2016-04-23 01:00:00,0
3372868164,2016-04-23 02:00:00,0
3372868164,2016-04-23 03:00:00,0
3372868164,2016-04-23 04:00:00,0
3372868164,2016-04-23 05:00:00,0
3372868164,2016-04-23 06:00:00,0
3372868164,2016-04-23 07:00:00,0
3372868164,2016-04-23 08:00:00,147
3372868164,2016-04-23 09:00:00,349
3372868164,2016-04-23 10:00:00,3084
3372868164,2016-04-23 11:00:00,401
3372868164,2016-04-24 00:00:00,493
3372868164,2016-04-23 13:00:00,0
3372868164,2016-04-23 14:00:00,179
3372868164,2016-04-23 15:00:00,311
3372868164,2016-04-23 16:00:00,654
3372868164,2016-04-23 17:00:00,566
3372868164,2016-04-23 18:00:00,265
3372868164,2016-04-23 19:00:00,640
3372868164,2016-04-23 20:00:00,226
3372868164,2016-04-23 21:00:00,0
3372868164,2016-04-23 22:00:00,81
3372868164,2016-04-23 23:00:00,0
3372868164,2016-04-24 12:00:00,0
3372868164,2016-04-24 01:00:00,0
3372868164,2016-04-24 02:00:00,0
3372868164,2016-04-24 03:00:00,0
3372868164,2016-04-24 04:00:00,0
3372868164,2016-04-24 05:00:00,0
3372868164,2016-04-24 06:00:00,89
3372868164,2016-04-24 07:00:00,517
3372868164,2016-04-24 08:00:00,488
3372868164,2016-04-24 09:00:00,169
3372868164,2016-04-24 10:00:00,176
3372868164,2016-04-24 11:00:00,490
3372868164,2016-04-25 00:00:00,194
3372868164,2016-04-24 13:00:00,108
3372868164,2016-04-24 14:00:00,382
3372868164,2016-04-24 15:00:00,1860
3372868164,2016-04-24 16:00:00,279
3372868164,2016-04-24 17:00:00,603
3372868164,2016-04-24 18:00:00,116
3372868164,2016-04-24 19:00:00,823
3372868164,2016-04-24 20:00:00,425
3372868164,2016-04-24 21:00:00,12
3372868164,2016-04-24 22:00:00,0
3372868164,2016-04-24 23:00:00,0
3372868164,2016-04-25 12:00:00,0
3372868164,2016-04-25 01:00:00,0
3372868164,2016-04-25 02:00:00,0
3372868164,2016-04-25 03:00:00,0
3372868164,2016-04-25 04:00:00,0
3372868164,2016-04-25 05:00:00,32
3372868164,2016-04-25 06:00:00,148
3372868164,2016-04-25 07:00:00,484
3372868164,2016-04-25 08:00:00,892
3372868164,2016-04-25 09:00:00,448
3372868164,2016-04-25 10:00:00,564
3372868164,2016-04-25 11:00:00,331
3372868164,2016-04-26 00:00:00,327
3372868164,2016-04-25 13:00:00,143
3372868164,2016-04-25 14:00:00,352
3372868164,2016-04-25 15:00:00,147
3372868164,2016-04-25 16:00:00,420
3372868164,2016-04-25 17:00:00,275
3372868164,2016-04-25 18:00:00,446
3372868164,2016-04-25 19:00:00,189
3372868164,2016-04-25 20:00:00,540
3372868164,2016-04-25 21:00:00,244
3372868164,2016-04-25 22:00:00,13
3372868164,2016-04-25 23:00:00,0
3372868164,2016-04-26 12:00:00,0
3372868164,2016-04-26 01:00:00,0
3372868164,2016-04-26 02:00:00,0
3372868164,2016-04-26 03:00:00,0
3372868164,2016-04-26 04:00:00,0
3372868164,2016-04-26 05:00:00,0
3372868164,2016-04-26 06:00:00,95
3372868164,2016-04-26 07:00:00,112
3372868164,2016-04-26 08:00:00,1105
3372868164,2016-04-26 09:00:00,2941
3372868164,2016-04-26 10:00:00,469
3372868164,2016-04-26 11:00:00,781
3372868164,2016-04-27 00:00:00,183
3372868164,2016-04-26 13:00:00,536
3372868164,2016-04-26 14:00:00,465
3372868164,2016-04-26 15:00:00,84
3372868164,2016-04-26 16:00:00,500
3372868164,2016-04-26 17:00:00,253
3372868164,2016-04-26 18:00:00,145
3372868164,2016-04-26 19:00:00,295
3372868164,2016-04-26 20:00:00,262
3372868164,2016-04-26 21:00:00,25
3372868164,2016-04-26 22:00:00,32
3372868164,2016-04-26 23:00:00,0
3372868164,2016-04-27 12:00:00,0
3372868164,2016-04-27 01:00:00,0
3372868164,2016-04-27 02:00:00,19
3372868164,2016-04-27 03:00:00,53
3372868164,2016-04-27 04:00:00,0
3372868164,2016-04-27 05:00:00,0
3372868164,2016-04-27 06:00:00,50
3372868164,2016-04-27 07:00:00,125
3372868164,2016-04-27 08:00:00,608
3372868164,2016-04-27 09:00:00,134
3372868164,2016-04-27 10:00:00,519
3372868164,2016-04-27 11:00:00,2727
3372868164,2016-04-28 00:00:00,231
3372868164,2016-04-27 13:00:00,337
3372868164,2016-04-27 14:00:00,630
3372868164,2016-04-27 15:00:00,409
3372868164,2016-04-27 16:00:00,770
3372868164,2016-04-27 17:00:00,446
3372868164,2016-04-27 18:00:00,198
3372868164,2016-04-27 19:00:00,139
3372868164,2016-04-27 20:00:00,257
3372868164,2016-04-27 21:00:00,0
3372868164,2016-04-27 22:00:00,224
3372868164,2016-04-27 23:00:00,28
3372868164,2016-04-28 12:00:00,0
3372868164,2016-04-28 01:00:00,0
3372868164,2016-04-28 02:00:00,0
3372868164,2016-04-28 03:00:00,0
3372868164,2016-04-28 04:00:00,0
3372868164,2016-04-28 05:00:00,112
3372868164,2016-04-28 06:00:00,61
3372868164,2016-04-28 07:00:00,441
3372868164,2016-04-28 08:00:00,436
3372868164,2016-04-28 09:00:00,130
3372868164,2016-04-28 10:00:00,630
3372868164,2016-04-28 11:00:00,562
3372868164,2016-04-29 00:00:00,456
3372868164,2016-04-28 13:00:00,294
3372868164,2016-04-28 14:00:00,322
3372868164,2016-04-28 15:00:00,478
3372868164,2016-04-28 16:00:00,169
3372868164,2016-04-28 17:00:00,304
3372868164,2016-04-28 18:00:00,559
3372868164,2016-04-28 19:00:00,188
3372868164,2016-04-28 20:00:00,304
3372868164,2016-04-28 21:00:00,58
3372868164,2016-04-28 22:00:00,8
3372868164,2016-04-28 23:00:00,0
3372868164,2016-04-29 12:00:00,0
3372868164,2016-04-29 01:00:00,0
3372868164,2016-04-29 02:00:00,0
3372868164,2016-04-29 03:00:00,0
3372868164,2016-04-29 04:00:00,0
3372868164,2016-04-29 05:00:00,141
3372868164,2016-04-29 06:00:00,153
3372868164,2016-04-29 07:00:00,118
3372868164,2016-04-29 08:00:00,572
3372868164,2016-04-29 09:00:00,349
3372868164,2016-04-29 10:00:00,1366
3372868164,2016-04-29 11:00:00,2510
3372868164,2016-04-30 00:00:00,707
3372868164,2016-04-29 13:00:00,526
3372868164,2016-04-29 14:00:00,465
3372868164,2016-04-29 15:00:00,469
3372868164,2016-04-29 16:00:00,508
3372868164,2016-04-29 17:00:00,469
3372868164,2016-04-29 18:00:00,324
3372868164,2016-04-29 19:00:00,57
3372868164,2016-04-29 20:00:00,237
3372868164,2016-04-29 21:00:00,164
3372868164,2016-04-29 22:00:00,0
3372868164,2016-04-29 23:00:00,0
3372868164,2016-04-30 12:00:00,17
3372868164,2016-04-30 01:00:00,0
3372868164,2016-04-30 02:00:00,0
3372868164,2016-04-30 03:00:00,0
3372868164,2016-04-30 04:00:00,0
3372868164,2016-04-30 05:00:00,0
3372868164,2016-04-30 06:00:00,81
3372868164,2016-04-30 07:00:00,223
3372868164,2016-04-30 08:00:00,98
3372868164,2016-04-30 09:00:00,1970
3372868164,2016-04-30 10:00:00,129
3372868164,2016-04-30 11:00:00,8
3372868164,2016-05-01 00:00:00,175
3372868164,2016-04-30 13:00:00,244
3372868164,2016-04-30 14:00:00,586
3372868164,2016-04-30 15:00:00,309
3372868164,2016-04-30 16:00:00,344
3372868164,2016-04-30 17:00:00,217
3372868164,2016-04-30 18:00:00,332
3372868164,2016-04-30 19:00:00,97
3372868164,2016-04-30 20:00:00,305
3372868164,2016-04-30 21:00:00,69
3372868164,2016-04-30 22:00:00,46
3372868164,2016-04-30 23:00:00,0
3372868164,2016-05-01 12:00:00,6
3372868164,2016-05-01 01:00:00,0
3372868164,2016-05-01 02:00:00,0
3372868164,2016-05-01 03:00:00,0
3372868164,2016-05-01 04:00:00,0
3372868164,2016-05-01 05:00:00,6
3372868164,2016-05-01 06:00:00,120
3372868164,2016-05-01 07:00:00,436
3372868164,2016-05-01 08:00:00,483
3372868164,2016-05-01 09:00:00,147
3372868164,2016-05-01 10:00:00,115
3372868164,2016-05-01 11:00:00,221
3372868164,2016-05-02 00:00:00,197
3372868164,2016-05-01 13:00:00,136
3372868164,2016-05-01 14:00:00,965
3372868164,2016-05-01 15:00:00,69
3977333714,2016-04-12 12:00:00,753
3977333714,2016-04-12 01:00:00,0
